Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score,Vote
5.0,728.8701940000001,159649.9301,1.0,59280.93004,1.0,528.1798786,0.0,1.0,1.0,0.019301679,0.704202441,7934.0,252.7081335,35.19257905,7076.542297,850.4602022,93.09646403,15.89679633,4.066,42199.00465,2.0,431796.973,8.940298217,657.112603,75.14094429,242.9567313,50.0,6.0,8.0,294.506172,1.0,3.0,0.0,0.0,0.0,470.06259630000005,5.0
10.0,1089.270712,136521.87900000002,1.0,132207.6107,0.0,406.66825589999996,1.0,0.0,1.0,0.613553464,0.104319704,8280.0,150.91781269999998,71.74005311,4061.8342420000004,399.7159398,18.48913988,12.28486112,5.72,29194.56563,0.0,141375.8959,,375.99986160000003,0.501735997,363.0902374,70.0,,12.0,371.9646463,0.0,0.0,0.0,1.0,1.0,466.4844766,0.0
3.0,983.7046752999998,87907.81365,2.0,107857.3336,1.0,,1.0,0.0,1.0,0.7973964240000001,0.47003782299999997,5483.0,529.6335222,18.31779759,3740.1879299999996,751.5168482999999,5.611090827999999,23.0137681,8.517000000000001,54690.199360000006,0.0,71873.36796,7.610341103,268.0920886,66.85513221,327.9015584,100.0,0.0,14.0,284.7339424,3.0,0.0,3.0,0.0,1.0,337.4761773,12.0
5.0,1074.268472,351799.7217,0.0,128596.1729,1.0,817.1004199,0.0,0.0,1.0,0.063533294,0.858948802,3930.0,333.6782893,38.64499375,10491.70861,64.87522135,41.50451666,18.26686315,10.07,62648.7978,2.0,965178.9289,1.217595611,982.4352034,16.81461111,358.08949069999994,80.0,4.0,12.0,611.5866623,1.0,1.0,0.0,1.0,1.0,837.0928782999999,0.0
4.0,213.72730730000004,26805.20949,1.0,5156.727091,0.0,,1.0,1.0,1.0,0.097089105,0.09164242,3449.0,372.704196,83.70559146,4507.942505,910.4529424000001,67.73690570000001,19.30554832,6.551,47367.52773,1.0,141566.6295,0.65200987,376.2534113,22.52907571,71.24243578,60.0,2.0,9.0,178.16450600000002,3.0,1.0,0.0,0.0,1.0,484.99495930000006,9.0
1.0,333.52526639999996,26847.02485,2.0,12481.07546,0.0,307.3255753,1.0,0.0,1.0,0.37023540299999996,0.220185548,4905.0,255.0584011,6.653769221,2924.958575,199.8808365,86.92721955,15.97054793,11.095,26976.63455,1.0,58314.607860000004,1.43718472,241.4841773,75.97368378,111.1750888,90.0,1.0,12.0,530.1697971,1.0,3.0,2.0,0.0,0.0,107.24919320000001,1.0
10.0,204.29711830000002,48751.08479,0.0,4715.578213000001,0.0,1229.003412,0.0,1.0,0.0,0.6935716359999999,0.9712345040000001,5624.0,781.4591795,8.002274553,8721.768937,158.6865857,20.4110798,27.95459138,10.376,95575.45601000001,0.0,512491.416,4.671163273,715.8850578,53.87664167,68.09903945,80.0,4.0,13.0,540.7915993,2.0,3.0,2.0,1.0,0.0,908.20329,7.0
7.0,213.00748969999998,32401.9354,2.0,5122.357014,0.0,687.7287248,1.0,0.0,1.0,,0.6855229,4058.0,441.2937365,17.05485003,5446.079881000001,78.17839179,29.28938249,21.00699256,5.942,54328.190160000006,2.0,208254.6296,9.598240999,456.34924079999996,69.85380468,71.00249656,60.0,2.0,9.0,73.85564672,3.0,3.0,3.0,1.0,0.0,489.85887560000003,9.0
2.0,274.9456852,37554.47468,0.0,8501.107431,1.0,680.4139482999999,1.0,1.0,0.0,0.853942097,0.44848191600000004,6158.0,381.34238010000007,87.15833647,4860.345865,178.2219231,99.47910351,19.52798966,3.842,51099.95726,1.0,167908.2653,2.387930339,,59.54264305,91.64856174,60.0,2.0,10.0,175.4147642,3.0,0.0,0.0,1.0,2.0,592.4583903,9.0
5.0,403.17731460000005,21594.61047,0.0,18205.71988,1.0,278.703821,1.0,,1.0,0.4063698,0.017671398999999997,4062.0,201.981439,18.72069186,2010.795134,240.1296727,77.25854486,14.21201742,11.937999999999999,22609.331309999998,1.0,25819.099,6.123796734,160.68322560000001,92.27146804,134.3924382,,2.0,10.0,564.2648709,1.0,1.0,1.0,0.0,0.0,161.7044067,1.0
10.0,198.236895,5693.531782,0.0,4442.508582,0.0,569.9483008999999,1.0,1.0,1.0,0.938031595,0.9788635840000001,9758.0,,99.67780942,1719.4513530000002,756.2571908,24.64749462,20.71021372,6.242000000000001,43842.07736,2.0,7423.984125,0.73181042,86.16254479,63.40439012,66.07896501,80.0,4.0,13.0,445.67808949999994,1.0,2.0,2.0,1.0,0.0,350.62077850000003,1.0
4.0,389.26148539999997,120496.7533,2.0,16975.809830000002,0.0,1076.6157,0.0,0.0,1.0,0.777919283,0.45839650299999996,5252.0,697.2145711000001,13.509215300000003,10680.99546,,68.6007635,26.40482098,10.748,87952.14689,0.0,862403.1396,1.729679473,928.6566316999999,1.802250184,129.7538285,60.0,2.0,10.0,517.4961157,2.0,0.0,1.0,0.0,0.0,712.5138462,1.0
4.0,418.22373250000004,23209.73002,0.0,19583.97351,0.0,234.1411258,1.0,0.0,1.0,0.126656466,0.07162699,5541.0,222.38315,33.48426665,2109.645279,964.0933345000001,52.07346713,14.91251656,10.459000000000001,21418.93131,1.0,27718.220139999998,3.553967164,166.4878979,84.71352465,139.4079108,80.0,4.0,14.0,636.2469481,1.0,0.0,4.0,1.0,0.0,34.695001899999994,1.0
9.0,91.2206145,17912.52893,1.0,964.9847059,1.0,836.3660129,,1.0,0.0,0.6662799429999999,0.560490188,7768.0,628.9774226,18.10533134,7148.902531000001,548.7897582,6.404600805,25.07942229,4.232,70056.14024,0.0,347032.6464,1.3537997259999999,589.0947686000001,72.53358257,30.4068715,30.0,5.0,9.0,174.75709550000002,1.0,3.0,3.0,0.0,1.0,422.7537114,3.0
1.0,100.692626,23396.22793,1.0,1170.1203130000001,1.0,,0.0,0.0,0.0,0.310801252,0.92175404,8548.0,657.1704486000001,63.47710059,8284.929167,363.0286152,94.58467339,25.63533594,1.452,76437.83586,0.0,485891.0083,9.704596403,697.058827,63.98593031,33.56420868,100.0,0.0,11.0,253.05047940000003,2.0,0.0,3.0,1.0,,522.3565179,6.0
5.0,167.337827,25885.15188,0.0,3177.106868,1.0,700.6450827000001,1.0,1.0,0.0,0.420523975,0.9286979259999999,9574.0,462.3876637,30.33754958,5565.414987,883.7369559,28.92693637,21.50320124,0.426,55832.2308,2.0,215355.3645,2.5267914190000003,464.06396589999997,96.36317617,55.77927565,70.0,7.0,7.0,,1.0,2.0,3.0,0.0,0.0,,11.0
7.0,387.3167331,123229.91900000001,1.0,16807.35577,0.0,1317.930541,0.0,1.0,1.0,0.753891089,0.594946447,7902.0,853.1153454,34.24224793,11251.12575,790.2774739,30.02801624,29.20813834,8.097999999999999,105390.7271,2.0,911050.2161,2.719208063,954.4895055,14.71545503,129.1055777,80.0,4.0,10.0,706.2741195,1.0,0.0,4.0,1.0,0.0,909.3555596000001,1.0
4.0,271.0192535,41146.4983,0.0,8261.61039,0.0,691.2141274,1.0,1.0,1.0,0.582015915,0.23816409600000002,6411.0,447.51630589999996,80.016248,5449.671934,523.9073886,41.751019,21.1545812,3.589,54717.73202999999,1.0,207447.3935,0.708893309,455.4639322,25.30523376,90.33975116,70.0,7.0,11.0,70.28133305,1.0,0.0,0.0,1.0,0.0,485.8061176,9.0
5.0,332.71587339999996,700.7288227000001,2.0,12420.8889,1.0,360.94354560000005,1.0,1.0,1.0,0.107558567,0.46441372299999994,7973.0,267.3603614,67.16931416,597.9033551,772.5765025000001,81.80239904,16.3511578,8.027000000000001,27001.859510000002,2.0,39.920450200000005,9.507329201000001,6.318263227,34.53389714,110.90529109999999,90.0,1.0,13.0,604.7878634,3.0,1.0,3.0,1.0,0.0,239.37478810000002,1.0
,490.14615999999995,92765.51127,1.0,26867.07741,0.0,784.55627,0.0,1.0,0.0,0.363305469,0.643778393,5454.0,480.51246849999995,89.30689187,6638.85242,89.48469278,45.15388825,21.92059462,6.546,61677.875779999995,2.0,322377.2493,6.09448917,567.7827482999999,90.41507465,163.3820533,40.0,3.0,6.0,114.84208590000001,2.0,3.0,1.0,1.0,1.0,590.633547,8.0
3.0,842.363845,129958.6268,2.0,79132.65989,0.0,637.6210473,1.0,1.0,1.0,0.546874223,0.843717895,3675.0,365.4523107,91.01213762,5359.259491,283.93078080000004,83.66525196,19.11680702,6.325,49176.187410000006,2.0,214216.688,8.63635364,462.835487,97.16459548,280.7879483,60.0,2.0,12.0,141.78273169999997,2.0,3.0,2.0,0.0,0.0,524.8608381,9.0
7.0,842.1971576999999,151817.9245,1.0,79101.40487,1.0,657.0006209,0.0,1.0,1.0,0.854937843,0.125200733,9111.0,403.3106478,46.79959188,6214.5447189999995,455.144082,90.79468241,20.08259564,0.889,52495.64461,0.0,292456.3575,5.096881979,540.7923423,50.07869289,280.7323859,60.0,2.0,6.0,106.8527739,3.0,1.0,1.0,1.0,2.0,479.8836073,11.0
2.0,106.2266217,,1.0,1299.197226,0.0,712.9787037000001,1.0,1.0,0.0,0.44794928,0.792165362,5669.0,442.44421839999995,65.65888503,3438.1056399999998,,85.23401485,21.03435804,4.331,53041.356530000005,2.0,65189.180889999996,6.961389016,255.3217204,32.12533272,35.40887392,70.0,7.0,13.0,263.3274642,2.0,3.0,1.0,0.0,1.0,578.4934703,2.0
7.0,1417.461368,45144.53062,2.0,223726.5683,1.0,520.2054019,1.0,0.0,1.0,0.906345075,0.997439425,4222.0,427.7505588,38.14031389,1810.966959,943.9563778999999,21.40308253,20.68213139,9.777999999999999,41625.3977,1.0,9129.149734999999,7.225753712,95.54658411,39.80157354,472.4871228,70.0,7.0,12.0,480.23861839999995,2.0,3.0,2.0,1.0,0.0,251.35048109999997,0.0
6.0,-385.2698791,-67377.32677999999,0.0,16374.1189,0.0,724.9704899000001,0.0,0.0,0.0,0.8975142759999999,0.556249301,9675.0,524.848289,10.27806269,6296.200167,275.921362,97.64138819,22.90956763,4.325,60113.450939999995,1.0,275257.9991,6.970991839,524.6503589,73.34361775,-128.423293,100.0,0.0,14.0,105.6804653,1.0,2.0,2.0,1.0,1.0,400.2839878,12.0
4.0,173.7781343,20241.375930000002,0.0,3423.352707,1.0,677.0581107999999,1.0,0.0,0.0,0.575498707,0.010506148,4851.0,442.39755130000003,94.59964365,4379.143113,731.7138669999999,35.70346469,21.03324871,5.149,52554.21011,2.0,122104.6802,8.696876813,349.434801,50.014455100000006,57.92604477,60.0,2.0,7.0,161.66013930000003,3.0,3.0,2.0,0.0,1.0,487.913669,6.0
8.0,317.88669639999995,84949.61379,0.0,11343.95687,1.0,810.4695206,0.0,0.0,1.0,0.6353283129999999,0.18937459899999998,3518.0,510.1909497,6.605413672999999,9037.352859,788.4536642,51.8695425,22.58740688,12.482000000000001,66916.01259,2.0,642718.2337,4.733886311,801.697096,69.43972437,105.9622321,60.0,2.0,10.0,304.81232810000006,4.0,3.0,3.0,0.0,0.0,542.2559126,1.0
10.0,133.7912023,18681.46851,0.0,2043.4954920000002,1.0,693.1316991,1.0,1.0,0.0,0.107830694,0.905309603,9098.0,499.6050569,99.29956722,5188.155616,716.0567788,67.52377921,22.35184683,0.902,56363.10578,2.0,175472.6442,1.820297344,418.89455019999997,33.42586693,44.59706744,100.0,0.0,16.0,126.2908678,3.0,3.0,3.0,1.0,0.0,403.1953858,9.0
9.0,457.04978719999997,49141.91785,2.0,23372.85081,0.0,572.6949103,1.0,0.0,0.0,0.278115132,0.62416017,3165.0,379.5966175,8.438501087999999,3984.7882950000003,310.7838798,37.06873206,19.4832394,6.835,,0.0,104044.6349,8.137813206,322.559506,68.6600945,152.3499291,100.0,0.0,9.0,237.62795,2.0,3.0,4.0,1.0,0.0,397.6040079,4.0
3.0,472.34070650000007,59648.60672999999,2.0,24956.9739,0.0,747.5180114,1.0,1.0,0.0,0.388418475,0.542882158,5375.0,,31.97626441,4665.941407,668.5582979,7.757549547000001,20.94577607,4.625,56018.3622,0.0,143526.5903,,378.8490336,33.09408543,157.44690219999998,70.0,7.0,13.0,187.66452980000003,2.0,1.0,4.0,0.0,1.0,629.5602527000001,9.0
6.0,233.8885961,33843.7172,0.0,6166.171239,0.0,790.0521237,1.0,0.0,1.0,0.27514994800000003,0.9587102270000001,4512.0,571.7835852999999,26.98185537,5484.571962,940.4916677000001,46.19616612,23.91199668,5.4879999999999995,63796.09002,1.0,188443.2259,7.827882892000001,434.10047910000003,0.6052299170000001,77.96286535,70.0,7.0,10.0,103.8572538,2.0,0.0,3.0,0.0,0.0,464.07369789999996,9.0
,233.4341369,30989.742580000002,0.0,6142.422077,0.0,775.3437255,1.0,1.0,0.0,0.27424535899999997,0.7880254409999999,8218.0,507.76639040000003,60.88977007,4998.207678,72.85447675,75.56348222,22.53367237,1.7819999999999998,60204.11092000001,2.0,158616.9934,4.817141332,398.2674897,39.29482279,77.81137897,90.0,1.0,15.0,116.89752250000001,1.0,1.0,0.0,1.0,3.0,557.0544504,9.0
6.0,1030.834624,92153.92069,1.0,118422.5029,0.0,780.6048951,1.0,0.0,1.0,0.5663885160000001,0.872902973,5852.0,495.4891546,38.40587572,3672.899886,853.5043427,20.61025153,22.25958568,4.148,58359.2893,1.0,71927.03347000001,2.6190272969999997,268.1921577,28.51967788,343.6115413,80.0,4.0,11.0,259.1131091,3.0,3.0,0.0,1.0,0.0,615.6908804999999,2.0
8.0,61.10395672,13386.69696,2.0,445.2228218,0.0,1288.923084,0.0,0.0,1.0,0.48046138200000005,0.640581403,5709.0,884.982224,16.5131262,8342.38513,114.2394098,16.00691979,29.74865079,10.290999999999999,101600.5774,2.0,431967.1362,7.793470302,657.2420682,27.8643908,20.36798557,70.0,7.0,11.0,545.7554121000001,2.0,3.0,1.0,1.0,0.0,853.4297511,7.0
3.0,1001.7125390000001,96157.53603999999,1.0,111835.9055,0.0,825.0675570000001,1.0,1.0,0.0,0.5231661910000001,0.17657702100000003,9891.0,515.5386562,3.4394192739999996,3910.8716329999997,909.5935337000001,6.649492355,22.70547635,0.109,61423.844710000005,2.0,82932.15327000001,2.05709114,287.979432,53.73522546,333.9041798,90.0,1.0,14.0,268.84445239999997,3.0,0.0,3.0,0.0,0.0,664.5696464,2.0
7.0,315.79240120000003,13356.14343,1.0,11195.80198,0.0,446.2812883,1.0,1.0,1.0,0.08229927599999999,0.01422338,8061.0,364.00363849999997,61.96250333,1996.8291399999998,979.4193923,42.8525225,19.07887938,7.939,36152.81882,2.0,16099.08921,2.635759567,126.88218629999999,64.89932553,105.2641337,90.0,1.0,,490.57891280000007,0.0,3.0,2.0,1.0,,211.9795901,1.0
5.0,300.74611269999997,63540.199089999995,0.0,10160.05141,1.0,811.2957672,0.0,0.0,1.0,0.76086673,0.529558509,9575.0,588.2540484,48.98616443,7514.764493000001,912.1996353000001,89.04539936,24.25394913,2.425,67885.64949,0.0,401734.9415,9.141582553,633.8256397000001,8.210688969,100.2487042,30.0,5.0,7.0,172.2526366,0.0,0.0,3.0,0.0,0.0,436.9691193,3.0
10.0,91.76737545,13735.599619999999,1.0,976.2837026000001,1.0,661.96318,1.0,1.0,1.0,0.579934104,0.750575359,9259.0,452.4191988,22.68967219,5395.192258,42.33983904,68.66911002,21.27014807,0.741,53481.72614,0.0,201632.7779,1.711201735,449.035386,81.43004044,30.58912515,90.0,1.0,14.0,106.2968668,4.0,1.0,2.0,0.0,0.0,419.764725,9.0
3.0,1008.785463,14805.727630000001,1.0,113418.274,1.0,357.15341739999997,1.0,1.0,1.0,0.93617211,0.746205234,4045.0,375.9145222,17.59820897,1192.132603,359.91128230000004,87.78441695,19.38851521,11.955,31485.33417,0.0,1938.6722359999999,7.105643017999999,44.03035585,40.109619200000004,336.2618208,70.0,7.0,13.0,667.2956525000001,2.0,3.0,3.0,0.0,0.0,28.85462364,1.0
9.0,505.3429237,85166.29501,2.0,28553.05547,0.0,682.4989142999999,0.0,0.0,0.0,0.136700828,0.006901424000000001,5442.0,443.9709826,99.52636452,5943.89255,336.0239714,82.72835123,21.07061894,4.558,54801.60871,2.0,255626.3631,7.939839815,505.5950585,36.1385352,168.44764119999996,70.0,7.0,6.0,66.44136085,3.0,1.0,0.0,1.0,2.0,464.7310482,4.0
3.0,211.90079330000003,21611.26193,0.0,5069.738731,1.0,790.7109705,1.0,1.0,0.0,0.461438635,0.7503223609999999,7544.0,494.5818749,84.49064854,4048.7929649999996,232.0423555,87.33342446,22.23919681,2.456,59257.50524,0.0,93613.30932999999,1.239912764,305.9629215,38.51678602,70.63359777,90.0,1.0,13.0,233.6130551,2.0,0.0,3.0,1.0,0.0,629.9819818,2.0
7.0,131.6866256,37162.36719,0.0,1980.7141379999998,1.0,1152.422715,0.0,0.0,0.0,0.7787929690000001,0.648209867,7870.0,723.458768,29.91900442,9913.00899,313.7013707,,26.89718885,8.13,91434.90672,2.0,716747.045,8.99275138,846.6091454,5.889907456,43.89554187,60.0,2.0,9.0,530.2444303,1.0,0.0,4.0,1.0,0.0,833.2978177,1.0
3.0,427.9185518,47924.41303,0.0,20498.6714,0.0,583.3324446,1.0,1.0,0.0,0.11647743199999999,0.555185909,3894.0,388.4525659,71.65259076,4136.732335000001,404.9306745,88.31831452,19.70920003,6.106,,0.0,112884.3883,4.447758051,335.98272030000004,62.7484855,142.63951730000002,60.0,2.0,5.0,222.0221096,5.0,0.0,0.0,0.0,,400.25372660000005,4.0
3.0,1927.5459460000002,333088.2855,0.0,413478.4459,0.0,303.7269657,0.0,1.0,1.0,0.8049185609999999,0.81669147,7720.0,100.3019328,77.53198631,5384.7337609999995,705.1777707,44.25237926,,6.28,24271.4161,2.0,268752.0277,1.888589181,518.4129896000001,92.32382947,642.5153155,60.0,2.0,8.0,437.43110839999997,3.0,2.0,0.0,1.0,0.0,323.22785439999996,0.0
8.0,671.6148522000001,21016.07507,1.0,50352.3727,0.0,170.5076864,1.0,0.0,0.0,0.240210562,0.551505434,8428.0,98.17049758,40.43284268,1135.096667,253.26021459999998,84.59190237,9.908102623,7.572,12796.791809999999,2.0,8812.62212,6.354519674,93.87556721,2.775257733,223.87161740000002,100.0,0.0,14.0,672.3470831000001,1.0,1.0,4.0,0.0,0.0,145.5333637,10.0
4.0,178.0550977,28112.85595,0.0,3591.9759,1.0,666.3340392000001,1.0,1.0,1.0,0.8006295590000001,0.25707668899999997,7407.0,387.38838760000004,54.52818272,5511.432392000001,275.0833021,20.37283869,19.68218452,2.593,51478.01053,0.0,224359.0643,6.309262072,473.66556169999996,51.43594677,,60.0,2.0,10.0,122.5812045,0.0,0.0,1.0,1.0,0.0,540.6358683999999,9.0
7.0,250.4195374,41036.58555,0.0,7061.244815000001,1.0,715.4495946000001,1.0,0.0,1.0,0.242861314,0.606073466,9545.0,444.77977089999996,45.50550731,5805.699789,615.9444125,18.81018572,21.08980253,0.455,56175.194410000004,0.0,241684.3493,6.824767732000001,491.61402469999996,78.92894903,83.47317914,100.0,0.0,10.0,64.35726857,2.0,2.0,0.0,1.0,3.0,531.9727967,11.0
4.0,178.13281830000003,49227.001280000004,1.0,3595.077713,1.0,1142.103908,,1.0,1.0,0.328305493,0.561198043,8736.0,687.1745766,87.32904128,9664.848638,155.00372280000002,71.54693052,26.21401489,7.263999999999999,89341.9378,1.0,687323.8171,8.910979049,829.0499485,26.28114366,59.37760611,100.0,0.0,14.0,537.436433,3.0,1.0,1.0,1.0,0.0,881.4835892000001,1.0
6.0,303.51667549999996,89468.60244,1.0,10346.99137,0.0,1372.865223,0.0,1.0,0.0,0.578243007,0.581337626,9613.0,882.3860219000001,27.51185261,10607.97009,161.06286809999997,34.25998522,29.70498312,6.3870000000000005,108177.4663,0.0,782021.5175,4.381628432,884.3198050000001,14.20051879,101.1722252,90.0,1.0,11.0,724.4790468,3.0,1.0,0.0,1.0,0.0,980.5716461000001,1.0
2.0,843.4847847999999,103530.9369,2.0,79343.00405,0.0,674.3385197,1.0,0.0,0.0,0.8808233540000001,0.5810740329999999,8286.0,445.0085988,30.20664544,4572.274618,97.55327390000001,17.24962387,21.09522692,1.714,52762.90302,1.0,135590.1971,3.1028214839999997,,92.78675867,281.16159489999995,60.0,2.0,10.0,145.1332355,3.0,1.0,4.0,0.0,1.0,474.01641320000004,9.0
5.0,142.2503597,18891.37012,0.0,2305.768436,1.0,634.7453239,1.0,1.0,1.0,0.710371482,0.923689581,6132.0,367.6398665,95.13284862,4719.389895,446.13352599999996,57.79224169,19.17393717,3.8680000000000003,48329.48035,0.0,158731.3378,7.865797586,398.4110162,22.34137396,47.41678658,100.0,0.0,14.0,169.1942793,3.0,1.0,4.0,1.0,2.0,528.0566848,9.0
,988.0475424000001,134754.9268,2.0,108810.2321,0.0,697.7629157,1.0,0.0,1.0,0.164933852,0.515661412,,478.2333228,18.15056831,5048.018551,386.20591160000004,23.23856228,21.86854643,3.333,55630.424739999995,0.0,167407.97,1.830818569,409.1551906,53.67221606,329.3491808,80.0,4.0,13.0,104.62958929999999,1.0,0.0,2.0,0.0,0.0,452.8748123,9.0
3.0,753.9418635,73965.63137999999,0.0,63420.01769,1.0,566.5622531,1.0,0.0,0.0,0.7431025609999999,0.279630398,3749.0,299.0115373,31.69611897,3541.179635,565.7830467,9.832815081,17.29195007,6.251,41253.22312,1.0,86621.70536,,294.315656,97.82552640000002,251.3139545,70.0,7.0,7.0,289.8298413,3.0,1.0,0.0,1.0,0.0,536.0406077,11.0
2.0,306.4746389,15911.40527,2.0,10548.458690000001,0.0,294.5247022,1.0,1.0,1.0,0.680524912,0.859553873,4082.0,142.8447627,64.80021186,1843.2153289999999,558.8418741,99.74602791,11.95176818,11.918,20993.27614,2.0,24258.86629,7.166947613,155.7525804,80.80545112,102.158213,60.0,2.0,8.0,534.5609685,5.0,0.0,1.0,0.0,0.0,300.77831539999994,10.0
6.0,284.5036078,91356.81644,2.0,9098.423743000001,0.0,1268.646858,0.0,1.0,1.0,0.189497229,0.500998751,9572.0,811.5093102999999,63.84407671,11256.30417,336.0496629,3.982559755,28.48700248,,101627.2889,2.0,928001.9041,1.432883146,963.3285546,97.00673420000001,94.83453594,90.0,1.0,11.0,677.5686271000001,4.0,0.0,1.0,1.0,4.0,883.9112457,1.0
8.0,447.93828719999993,44228.284739999996,2.0,22453.61378,0.0,568.5495244,1.0,1.0,0.0,0.800412582,0.9012031659999999,6453.0,296.5850876,5.315774097,3555.2937090000005,106.0830646,97.55947397,17.2216459,3.5469999999999997,41274.495689999996,1.0,87741.75829,1.4882629569999999,296.2123534,78.41166209,149.3127624,60.0,2.0,7.0,291.2787883,0.0,0.0,0.0,1.0,0.0,544.0034205000001,11.0
9.0,192.23010980000004,19981.65939,0.0,4179.9006039999995,0.0,814.1316032999999,1.0,1.0,0.0,0.357085847,0.40462118700000005,7558.0,523.2673562,86.85143883,4164.93163,944.2164481000001,24.65268315,22.87503784,2.4419999999999997,61514.98587999999,1.0,97243.99333,1.855219044,311.8396917,59.71033257,64.07670326,100.0,0.0,13.0,226.5505471,3.0,0.0,1.0,0.0,1.0,624.0140271,2.0
4.0,158.1535804,43559.07628,1.0,,1.0,1310.9798759999999,0.0,0.0,1.0,0.657108673,0.911623757,3710.0,904.0141653999999,87.07488000000001,10070.70746,2.199596725,38.80810109,30.06682832,12.29,105445.7432,0.0,682718.6640000001,4.209823085,826.267913,48.75656669,52.71786014,90.0,1.0,13.0,615.0087076,1.0,1.0,4.0,1.0,4.0,829.4806725999999,7.0
10.0,323.5560808,5045.857971,2.0,11749.911740000001,0.0,126.70800630000001,1.0,0.0,1.0,0.538636895,0.43938649700000004,7997.0,87.25299058,37.64278865,642.3560637999999,192.00581100000002,94.57882370000002,9.340930927,8.003,9776.667826,2.0,2188.836998,7.259690807999999,46.78500826,49.48214316,107.85202690000001,70.0,7.0,12.0,739.1413437000001,2.0,2.0,1.0,1.0,0.0,87.00362782,1.0
10.0,149.33112549999998,29092.690360000004,0.0,2537.530936,0.0,964.4778518999999,0.0,0.0,1.0,0.22096113,0.027878853,6552.0,515.7593329,80.44874633,6876.1187629999995,432.11805939999994,60.96416318,22.71033538,9.448,71521.59556,2.0,341593.50299999997,4.365429357,584.4600098,33.53711481,49.77704184,100.0,0.0,14.0,393.19863030000005,0.0,1.0,0.0,0.0,2.0,883.6969026,1.0
8.0,921.8785774,131211.5878,2.0,94746.19412999999,1.0,746.2821097,1.0,0.0,0.0,0.907246102,0.45355906799999995,7042.0,447.46522230000005,5.906395917,5164.850292,43.75533946,50.0318679,21.15337378,2.958,56895.83524,2.0,182322.1551,6.646974152,426.9919848,41.34588651,307.2928591,100.0,0.0,12.0,135.7893407,2.0,1.0,2.0,1.0,3.0,601.7284222999999,9.0
1.0,413.457383,62934.08712999999,2.0,19141.931080000002,0.0,842.3610694,1.0,0.0,0.0,0.058937533,0.184913857,6497.0,644.2959302999999,23.372534899999998,5855.018029999999,539.2114057,72.47167698,25.38298505,5.502999999999999,69280.80055,1.0,208522.4796,0.483133539,456.642617,15.18464428,137.81912769999997,40.0,3.0,10.0,164.6269994,4.0,2.0,4.0,0.0,0.0,433.6609408,3.0
3.0,905.6109200999999,80015.41913,0.0,91437.55237,1.0,823.6054243,1.0,1.0,0.0,0.5564332129999999,0.283967457,3675.0,527.916241,95.82750683,3706.4879899999996,509.76014280000004,22.10341084,22.97642794,6.325,61550.22925,2.0,70259.74625,5.30188543,265.0655509,85.09823622,301.87030669999996,60.0,2.0,12.0,276.93805069999996,2.0,2.0,2.0,0.0,0.0,643.9485047999999,2.0
